is_hr,launch_angle,launch_speed,bat_speed,swing_length,plate_x,plate_z,inning,balls,strikes,is_stand_left,is_throw_left
1,24,108.2,78.6,7.2,0.03,2.3,2,2,1,0,0
0,-15,89.9,70.1,6.5,0.13,2.53,1,0,1,1,0
0,10,105.8,75.6,7.1,-0.26,3.39,1,0,1,0,0
0,0,98.8,77.7,7.4,0,3.26,1,0,1,0,1
0,-2,55.9,66.5,8.8,0.18,1.01,9,0,1,0,1
0,13,57.6,70.5,6.7,-0.55,2.85,9,0,0,0,1
0,-2,81.6,71.2,6.2,-0.48,2.8,9,0,1,0,1
0,-18,43.3,51.9,5.5,-1.35,2.65,9,0,0,0,0
0,9,110.5,76.7,7.4,0.18,2.63,9,1,1,1,0
0,11,98.8,71.4,6.7,-0.16,2.75,9,2,2,1,0
0,29,95.3,67.9,6.7,-0.01,2.47,9,0,0,0,0
0,7,73.6,66.2,7.4,-1.02,2.23,9,0,0,1,0
0,3,78.5,74,7.9,-0.09,1.85,8,3,2,1,0
0,-11,75.5,71.6,6.8,-0.13,1.74,8,0,2,0,0
0,-1,100.4,71.8,7.7,0.06,1.72,8,1,1,0,0
0,11,83.8,63.7,6.2,-0.41,1.44,8,2,1,0,0
0,23,105.1,78,7.1,-0.33,2.21,8,1,1,1,0
0,-52,55.5,41.8,4.9,-0.62,3.38,8,2,2,1,0
0,5,105.9,71.5,6.5,-0.13,3.22,7,2,2,1,0
0,-52,66.1,65.7,6.6,-0.01,2.17,7,3,1,0,0
0,39,82.6,76.3,7.1,-0.23,2.75,7,0,0,0,0
0,46,99.9,71.7,7.2,0,3.25,7,0,1,1,1
0,30,80,65.4,7.9,0.98,2.35,6,1,0,0,1
0,58,91.6,74.3,8.4,1.23,2.7,6,3,2,0,1
0,-4,74.4,75.7,6.7,-0.78,2.7,6,1,2,0,1
0,38,97.3,72.7,8.1,-0.09,1.75,6,0,0,0,0
0,19,97.4,72.1,7.2,-0.43,2.08,6,2,1,1,0
0,-15,100.1,70.3,6.5,0.05,2.46,6,0,1,0,0
0,34,88.3,72.5,6.3,0.1,3.03,6,2,1,1,0
0,6,94.4,71,7.5,-0.45,2.77,6,3,1,0,0
0,-1,68.6,75.3,8.1,0.57,2.17,5,2,0,0,1
0,0,85,74.4,8.6,0.27,1.85,5,1,2,0,1
0,20,91.7,69,6.7,0.41,2.11,5,2,2,1,0
0,34,88.6,69.4,6.6,-0.43,2.89,5,1,0,0,0
0,-7,99.2,71.1,7.4,0.08,1.08,4,0,1,0,1
0,21,112.1,77.2,8.9,0.46,1.56,4,1,2,0,1
0,35,98.3,63.9,7.5,-0.73,2.75,4,1,2,1,0
0,56,80,70.2,7.3,0.1,2.22,4,1,2,0,0
0,19,101.4,75.3,7.7,-0.11,2.51,4,0,0,1,0
0,50,105.2,77.5,7.9,-0.34,2.59,3,3,1,0,1
0,26,81.1,62.8,7.5,1.11,2.13,3,1,2,0,1
0,70,78.5,68.4,7.6,-0.15,2.63,3,1,2,0,0
0,18,95.3,67.9,6,-0.26,3.1,3,3,2,1,0
0,0,80,64.4,6.5,0.26,2.71,3,2,2,0,0
0,0,74.8,69.2,7.7,0.19,0.77,2,0,2,0,1
0,1,108.8,74.8,7.4,-0.22,2.14,2,0,2,0,1
0,-24,106,68.4,6.7,-0.12,2.31,2,0,0,0,1
0,-27,84.8,69.2,7,-0.8,1.97,2,0,1,0,0
0,11,99.2,67.3,7,0.31,2.96,2,0,2,0,0
0,25,105.6,79.7,7.8,-0.47,1.7,1,0,0,0,1
0,-63,62.1,82.2,7.7,0.41,2.07,1,0,1,0,1
0,17,105.9,72.8,7.1,-0.16,2.03,1,2,1,0,0
0,-1,93.9,61.2,6.6,-0.01,2.89,1,1,2,0,0
0,-12,83.8,66.8,6.2,-0.15,2.77,1,3,2,1,0
0,71,86.1,78.5,6.8,-0.22,2.9,9,1,1,1,1
0,-56,83.9,70.8,6.8,0.31,1.89,9,1,0,0,1
0,38,78.4,80,7.5,-0.41,1.95,9,3,2,0,1
0,12,76.5,56.7,5.4,-0.68,2.73,9,0,0,0,1
0,-20,82.9,75.2,7.8,-0.42,1.74,8,1,2,1,0
0,-11,90.6,79.2,8.1,0.3,2.16,8,0,2,0,0
0,7,98.6,65.5,6.7,-0.47,3.47,8,2,2,1,0
0,-54,67.9,59.1,6.1,1.15,3.73,8,2,2,0,0
0,39,83.1,72.5,6.6,-0.24,3.47,8,0,1,0,0
0,27,86.3,80.6,7.7,-0.54,2.48,8,3,1,0,0
0,-7,80.6,76.8,7.7,0.8,2.75,7,1,1,0,0
0,31,90.1,72.8,8,0.26,2.46,7,0,0,0,0
0,78,72.4,70.2,7.8,-0.06,2.54,7,2,1,0,0
0,-5,99.7,71.4,6.7,0.46,2.36,7,1,0,0,0
0,33,95.5,75.3,7.4,-0.42,3.03,7,0,1,0,0
0,4,76.1,71.7,6.1,-0.25,3.18,7,1,0,0,0
1,33,95.3,71.2,6.3,0.01,3.06,7,1,0,0,0
0,55,91.9,75.8,6.9,-0.41,2.8,6,2,2,1,1
0,-16,67.9,78.5,7.4,-1.08,3.02,6,0,1,0,1
0,60,96.2,77.7,8,0.51,3.07,6,1,0,0,1
0,21,103.5,73.6,7.2,-0.28,2.06,6,0,1,0,1
0,14,107.1,73.3,7.5,0.1,2.65,6,0,1,0,1
0,-3,99.9,67,6.1,-0.91,2.76,6,2,2,1,0
0,23,79.8,76.2,7.4,-0.73,2.72,6,1,1,0,0
0,-16,88.7,71.6,7.7,0.76,1.87,5,1,1,0,1
1,36,90.9,71.8,6.1,0.36,2.31,5,2,0,0,1
0,0,108.1,77,7.3,-0.21,2.01,5,1,1,1,1
0,65,93.2,74.7,8,0.42,2.52,5,0,0,0,0
0,19,97.1,71.3,7.8,0.37,1.71,5,1,1,0,0
0,14,90.9,68.1,6.3,0.71,3.46,5,1,1,0,0
0,20,102.7,73.9,7.4,-0.35,2.65,5,0,1,0,0
0,55,98.6,78.3,8.3,0.9,3.03,4,0,1,0,1
0,62,76.4,73.5,7.9,0.76,2.17,4,2,2,0,0
0,10,93.2,69.2,6,0.11,3.2,4,1,1,0,0
0,-13,96.1,71.7,7.2,-0.78,2.82,4,3,1,1,0
0,15,101.3,77.6,7.2,0.39,2.3,4,2,2,0,0
0,-18,99.7,71.9,7,-0.26,2.55,3,2,2,0,1
0,0,90.7,69.7,7.7,0.13,1.99,3,1,1,0,1
0,38,104.5,80.4,7.6,0.25,2.48,3,1,0,0,0
0,4,92.8,73.9,7.1,-0.58,2.48,3,0,0,0,0
0,70,88.6,74.9,8,-0.33,2.39,2,0,1,0,1
0,18,104.2,71.8,7.3,0.4,2.24,2,0,1,0,1
0,-18,85.3,76,6.8,0.33,2.55,2,2,2,1,1
0,23,74.8,67.2,8.1,1.21,2.25,2,1,1,0,0
0,15,112.8,77.9,7.9,-0.38,2.63,2,1,1,0,0
1,29,97.4,70.3,7.6,-0.56,2.35,2,0,1,1,0
0,68,80.7,71.5,8.2,0.52,2.08,2,0,1,0,0
0,16,49.4,66.1,6.7,-0.92,2.31,2,3,2,0,0
0,62,91.9,80.5,8.6,0.93,2.25,1,1,2,0,1
0,11,89.3,77.7,7.9,0.65,2.12,1,1,2,0,1
0,-18,86.5,80.2,6.9,-0.08,3.17,1,0,0,0,0
0,14,92.6,65.4,7.7,0.13,2.86,1,2,2,0,0
0,8,81.2,73,7.5,0.33,2.27,1,0,1,0,0
0,24,76.8,73.6,7.9,0.3,2.32,9,0,0,0,0
0,51,90.7,74.2,7.1,0.05,2.62,9,0,1,1,0
0,22,85.7,70.8,7.5,0.15,2.7,9,1,2,0,0
0,50,91.4,69.5,7.3,-0.08,2.45,9,1,1,0,0
0,54,91.2,70.3,6.9,-0.43,2.16,9,1,2,0,0
0,-49,33.5,55.7,5.3,-1.53,3.4,9,3,2,0,0
0,22,70.6,61.8,8,0.76,1.7,9,0,1,0,0
0,39,99,70.4,8,1.09,2.03,9,1,1,1,0
0,35,104.5,76.3,7.6,0.02,3.07,9,3,1,1,0
0,69,87.9,77.4,8.3,-0.47,1.81,8,2,2,0,0
1,24,98.9,78.2,7.9,-0.36,2.13,8,0,0,0,1
0,20,89.8,69.5,7.5,0.35,2.48,8,1,2,0,1
0,-2,105.3,73.7,6.8,-0.3,1.73,8,3,1,0,0
0,15,98.7,69.8,7.4,0.34,2.74,7,0,1,0,0
0,36,99.9,75.8,7.3,0.12,2.75,7,1,2,1,0
0,34,91.3,74.9,7.7,-0.66,2.43,7,0,0,0,0
0,49,68,74,7,0.15,2.72,7,0,1,1,0
0,-35,82.7,58.6,8.1,1.11,2.22,7,0,1,0,0
0,47,102,80.6,7.9,-0.57,2.29,7,2,1,1,0
0,37,83,69.6,8.2,-0.63,2.03,6,2,2,0,0
0,55,77.8,72.4,6.9,-0.05,2.74,6,2,2,1,0
0,2,108.4,73.6,7.2,-0.04,2.76,6,0,0,0,0
0,-18,79.4,61.7,7.4,-0.71,1.62,6,2,1,1,0
0,-26,89.9,68.2,6.1,-0.36,2.76,6,2,1,1,0
0,-7,86,69.6,6.4,-0.63,3.03,5,0,0,0,0
0,-15,83,68.2,7.2,-0.04,2.82,5,3,2,1,0
0,-30,99.8,72.8,6.7,0.19,2.42,5,3,2,0,0
0,36,91.5,76.3,7.6,-0.04,2.76,5,0,0,0,0
0,-3,79.5,68.2,6.9,-1.28,2.95,5,1,2,1,0
0,-2,104.3,68.8,7.2,0.25,1.86,4,0,1,0,0
0,8,41.7,66.8,5.7,-1.04,3.72,4,1,0,0,0
0,80,66.6,71.1,8.8,0.35,1.22,4,0,1,1,0
0,33,94.4,72.5,7.4,-0.13,2.26,4,2,0,0,0
0,3,98.6,72.4,7.2,-0.51,3.71,4,0,0,1,0
0,-12,92.7,74.4,7.4,-0.17,2.39,3,2,1,0,0
0,0,101.7,67.9,5.9,-0.02,2.73,3,1,1,0,0
0,41,101.5,76.2,7.5,-0.22,2.96,3,0,0,0,0
0,-48,80.7,69.6,7.6,0.54,1.04,3,0,2,0,0
0,4,106.8,71.6,7.3,-0.36,2.31,3,1,0,1,0
0,26,73.6,73.3,6.6,0.37,2.13,3,2,1,1,0
0,-60,87.1,67.3,6.3,0.27,1.84,3,0,2,0,0
0,49,88.3,72,6.7,-0.14,2.83,3,2,2,0,0
0,45,91.1,76.9,7,-0.47,3.43,3,1,1,1,0
0,25,88.2,62.8,7.4,-0.02,2.23,2,2,0,1,0
0,-9,103.7,70.9,7.6,0.35,1.81,2,2,1,0,0
0,20,109.3,76.9,7.6,-0.14,2.73,2,1,1,1,0
0,-23,82.1,52.8,6.2,-0.62,1.72,2,2,0,0,0
0,74,82.9,75.2,7.6,0.37,3.06,2,2,0,1,0
0,29,100.8,72.5,8.4,0.07,1.71,1,2,2,0,0
0,28,100.4,69.8,7.3,-0.04,2.91,1,3,2,0,0
0,-3,101.7,72.7,7.4,0.24,1.68,1,1,2,1,0
0,76,77,66.5,7.6,-0.1,2.16,1,0,0,0,0
0,-21,81.3,68.7,6.7,-0.83,2.97,1,2,0,0,0
0,-10,64.7,67,5.4,0.14,3.47,1,0,0,1,0
0,-3,99.6,71,6.7,-0.07,2.68,9,0,0,0,1
0,5,95.8,74.9,7.5,-0.84,1.93,9,0,0,0,1
0,41,90.5,72.4,7.5,0.12,2.39,8,0,2,0,0
0,37,104.4,72.7,7.7,-0.7,2.82,8,3,2,0,0
0,17,93.8,72.2,7.2,-0.07,2.68,8,0,2,1,0
0,0,97.1,65.4,7.1,-0.61,2.15,8,0,1,1,0
0,55,91.3,74.3,7.6,-0.18,2.17,8,0,0,1,0
0,-52,69.9,68.3,6.7,-0.03,2.8,8,3,2,1,0
0,20,84.2,68.9,7.9,0.98,2.04,7,0,1,0,1
0,45,77.1,74.1,7.3,-0.86,1.56,7,2,2,1,1
0,4,84,65,7.8,-0.47,2.26,7,2,2,1,1
0,-63,61.2,66.2,5.9,0.92,2.92,7,1,0,1,1
0,-20,101.2,71.8,7.1,0.28,2.36,7,0,0,1,0
0,8,99,65.2,6.8,0.46,2.33,7,0,0,0,0
0,5,98.4,72.8,8.1,0.08,2.8,6,1,0,0,0
0,-18,82.6,73.6,7.7,-0.21,1.85,6,2,0,1,0
0,44,93.5,74,7.9,0.71,3.13,6,1,2,0,0
0,-8,96.4,63.3,6.1,-0.46,3.39,6,0,2,1,1
0,29,101.9,70.1,7,-0.4,2.25,6,3,2,1,1
0,49,92.3,71,7.2,-0.65,2.72,5,2,2,0,0
0,0,95.6,72.8,7.6,-0.67,1.78,5,0,2,1,0
0,8,102.4,78.7,8,0.25,2.14,5,2,1,1,0
0,5,99.3,69.8,6.9,0.39,2.41,5,0,0,0,0
0,-41,89.1,73.8,6.3,0.19,2.77,5,0,1,1,0
0,0,80.7,64.3,6.1,-1.07,2.69,4,1,0,0,0
0,-3,81.1,71,8.8,-0.33,1.1,4,3,2,1,0
0,2,105.3,69.6,6.9,0.38,2.72,4,2,2,0,0
0,64,88.9,71.9,8,0.77,3.46,4,0,1,0,0
0,5,72.5,71.1,7.6,1.13,1.16,4,1,1,0,0
0,-22,103,70.1,6.7,0.46,2.11,3,1,1,1,0
0,1,109,78.1,7.6,0.05,2.15,3,0,0,1,0
0,24,95.9,73.7,7.7,0.59,2.08,3,3,1,0,0
0,-14,95.5,74.5,7.7,-0.06,1.91,3,1,1,1,0
0,14,86,73,7.9,0.39,1.67,3,0,0,0,0
0,-26,55.1,57,5.3,0.88,3.67,3,3,2,1,0
0,23,100.3,70.1,6.3,-0.05,3.15,3,0,0,0,0
0,-8,70.2,66.4,8.4,-0.59,0.75,2,2,2,1,0
0,72,77.1,75.1,7.6,-0.27,3.13,2,2,0,0,0
0,-16,63.2,55.9,7.9,-1.12,1.5,2,0,2,1,0
0,62,63.3,78.1,7.7,0.33,2.55,2,3,2,1,0
0,-6,91.5,69.7,7.4,0.76,2.93,2,1,1,0,0
0,8,90.1,65.3,7,-0.65,2.06,1,2,0,1,0
0,2,76,69.4,8.3,0.18,1.32,1,0,2,0,0
0,-14,107.6,77.6,7.3,0.15,2.16,1,0,0,1,0
0,3,71.5,74.2,7.9,-0.29,1.63,1,2,2,0,0
0,0,106.1,81.1,8.5,0.12,2.38,1,0,0,1,0
0,24,109,78.3,7,0.52,3.48,1,2,0,0,0
0,4,75.5,73.7,7.7,-0.24,1.96,1,1,1,1,0
0,38,89.2,64,7.5,-0.22,2.37,1,2,1,1,0
0,78,83.8,71.1,8.1,0.24,2.15,9,0,0,0,0
0,13,102.8,71.8,7.3,-0.67,1.62,9,0,1,1,0
0,84,94.1,71.5,7.8,0.11,3.82,9,0,2,0,0
0,14,92,73.5,6.9,-0.17,2.7,9,3,1,1,0
0,14,100.2,74.9,7,-0.55,2.19,9,0,1,1,0
0,9,106.3,74.2,7.4,-0.28,2.09,9,2,0,0,0
0,82,79.8,68.2,7.4,0.31,2.68,8,2,1,0,0
0,13,90.1,80.7,8.1,0.35,1.61,8,1,0,1,0
0,16,78.7,74,7.5,0.62,2.69,8,2,2,0,1
0,-13,85.8,66.5,6.9,0.68,2.05,8,0,1,0,1
0,-35,52.9,68.6,8.3,0.45,2.85,8,2,2,0,0
1,27,100.3,70.5,8.1,-0.59,2.22,8,1,0,1,0
0,31,88.5,70.8,7.4,-0.12,2.18,8,0,0,0,0
0,19,101,71.5,7.3,-0.09,1.64,8,2,2,0,0
0,-61,89.2,69.8,6.2,0.02,2.82,8,0,1,1,0
0,16,59.3,62.1,6.8,-0.89,2.29,7,1,1,0,1
0,7,105,74.9,7.6,-0.16,2.61,7,0,0,0,1
0,7,88.5,75,6.7,-0.82,2.44,7,1,0,0,1
0,60,79.1,74.3,8.3,0.18,1.54,7,1,1,0,1
0,3,102.2,67.7,6.3,0.12,3.28,7,1,2,0,1
0,-14,74.5,59.5,5.2,-0.12,3.34,6,0,2,0,1
0,-62,71.4,74.6,6.8,0.62,2.54,6,1,1,0,1
0,1,108.5,76.9,6.9,0.39,1.79,6,1,2,0,1
0,4,77.5,61.4,5.3,-0.65,2.92,5,0,2,0,1
0,-62,57.3,59.7,5.4,-0.56,2.96,5,0,2,0,1
0,71,96.1,75.5,8.1,-0.21,2.65,5,0,0,0,1
0,18,99.9,77.2,7,0.17,2.36,5,2,2,0,1
0,-5,70.2,62.9,6.1,0.8,2.32,5,0,0,1,1
0,6,99.7,64.6,7.1,-0.04,2.19,4,0,0,1,1
0,41,82.9,66.5,7,0.93,2.32,4,2,1,0,1
0,67,85.7,69,7.1,0.26,3.31,4,0,0,1,1
0,-2,101.8,69,7.2,0.3,1.95,4,1,1,0,1
0,27,95.7,71.7,6.4,-0.23,3.39,3,0,1,0,1
0,54,90.3,64.3,6.2,0.43,3.76,3,1,0,1,1
0,9,101.9,75.2,7.2,0.33,2.43,3,0,0,0,1
0,23,79.3,60.2,5.9,0.6,2.95,3,1,1,1,1
0,21,97.8,70.6,6.7,0.02,3.23,2,0,0,0,1
0,76,93.1,75.1,7.2,-0.79,3.1,2,1,0,0,1
0,-38,95.8,72.2,8,0.55,2.3,2,0,2,0,1
0,29,83.3,70.3,7.3,-0.73,1.88,2,0,1,1,1
0,-48,63.6,60.9,7.4,0.32,1.75,2,2,2,0,1
0,-8,93.9,67,6.9,0.38,2.35,1,3,2,1,1
0,51,70.9,67.5,6.6,0.13,3.37,1,2,1,0,1
0,67,92.5,75.8,7.1,0.25,2.82,1,3,2,0,1
0,40,93.3,74.7,7.9,-0.08,2.67,1,0,1,0,1
0,21,87.2,81.4,7.8,-0.42,2.29,1,1,0,0,1
0,-9,62.1,64,7.9,-0.53,1.11,9,1,2,1,0
0,9,90,73.8,6.4,0.02,2.68,9,2,2,1,0
0,56,82.7,66.4,7.3,-1.28,2.41,9,2,2,1,0
0,-18,99.1,78.9,8.1,-0.7,1.96,9,1,1,0,0
0,-17,93.4,69.7,6.3,-0.16,1.86,9,1,1,0,0
0,12,105.6,75.4,6.9,0.3,1.96,9,0,0,1,0
0,35,99.4,75.2,8.3,0.39,1.54,9,0,0,1,0
0,-28,100.2,68.3,6.7,0.03,1.93,9,1,1,0,0
0,33,95.5,68.4,6.4,-0.21,3.03,8,2,0,0,0
0,5,98.6,72.1,7,0.18,3.28,8,2,2,1,0
0,74,88.5,82.6,7.4,-0.09,2.09,8,1,0,1,0
0,-12,97,70.3,7.4,-0.12,3.64,8,1,2,1,0
1,29,101.2,71.4,7,-0.11,2.08,8,2,1,1,0
0,12,100.4,70.1,7.4,-0.93,2.25,8,1,2,1,0
0,-29,63,67.6,6.3,-0.82,1.67,8,1,0,0,0
0,48,62.4,59.3,5.9,0.21,3.03,7,2,2,1,0
0,-27,64.3,71.5,7.9,-1.2,2.15,7,0,1,1,0
0,-15,93.5,71.1,6.8,0.19,1.42,7,3,2,0,0
0,9,104.9,73.3,8,-0.13,1.71,7,3,2,1,0
0,-1,84.6,71.4,7.1,-0.18,1.67,6,2,1,1,0
1,25,103.2,72,7.4,0.04,2.19,6,2,2,0,0
1,28,107.4,73.9,7.8,-0.72,2.68,6,1,1,1,0
0,-24,71.7,67.2,7.4,-1.02,1.48,6,0,1,1,0
0,1,82.4,71.7,7.6,0.48,1.88,6,0,0,0,0
0,22,64.2,68.5,6.4,0.24,2.16,5,3,2,1,0
0,15,112.9,75.6,7.8,-0.28,2.02,5,2,2,1,0
0,-4,98.7,69,6.6,-0.69,3.05,5,0,0,1,0
0,44,96.2,70,7.1,-0.36,2.16,5,0,0,1,0
0,19,97.4,65.5,7.4,-0.87,3.15,5,1,2,1,0
0,-4,76.8,78.2,7.3,-0.11,1.44,5,0,2,0,0
0,26,90.6,69.9,6.5,0.6,2.57,5,3,2,0,0
0,18,109.2,72.1,7.7,0.3,2.83,4,0,0,0,0
0,31,89.1,67.3,6.3,-0.39,3,4,1,1,1,0
1,32,103.9,71.8,7.2,-0.1,2.71,4,2,2,0,0
0,16,98.3,74,8.2,-0.82,2.17,4,1,0,1,0
0,78,76.5,73.7,7.3,-0.27,2.61,4,2,1,0,0
0,66,71.7,68.4,6.6,-0.44,3.57,4,0,1,0,0
0,12,112.8,75.3,7.2,-0.15,3,4,3,2,1,0
0,11,76.9,63.9,7.1,-1.02,2.1,3,3,2,1,0
0,58,91.2,69.2,7.5,-0.41,2.09,3,3,2,1,0
0,3,104.5,74.1,7.2,-0.39,2.69,3,1,1,1,0
0,80,95,73.4,7.5,0.42,2.98,3,0,0,1,0
0,-15,89.7,71.5,7.5,-0.4,1.72,3,1,2,1,0
0,-64,57.4,63.5,6.5,0.13,1.75,3,0,0,0,0
1,30,107.5,73.8,6.9,-0.66,2.68,3,1,2,0,0
0,12,98,65,5.9,-0.28,3.53,3,2,2,1,0
0,-3,98.1,72.4,7.5,-0.1,2.92,3,3,1,0,0
1,31,100.9,77.7,8,-0.54,1.97,3,2,2,0,0
0,-10,87.3,69.6,7,-0.47,2.8,2,2,2,1,0
0,28,96.8,66,7.8,0.96,2.4,2,1,2,0,0
0,-17,90.8,72.6,7,-1.1,2.3,2,0,1,0,0
0,-8,78.9,76.2,8.7,-0.17,0.59,2,0,2,0,1
0,21,96.3,76,7.7,-0.03,1.74,2,1,1,0,1
0,17,105.4,73.4,7.8,-0.85,2.44,2,1,2,1,1
0,-40,73,70.9,6.2,-0.32,2.75,2,1,2,0,1
0,24,101.2,73.2,7.3,-0.11,1.6,1,0,0,1,0
0,-20,86.6,63.5,6.4,-0.34,3.03,1,1,2,0,0
0,-8,86.7,73.2,8,-0.63,1.83,1,3,2,1,0
0,46,84.2,69.3,7.5,0.01,1.47,1,2,2,0,1
0,-2,82.7,71.3,7.2,-0.17,2.31,1,2,2,1,1
0,46,96.3,75.9,8.2,0.11,2.27,1,1,1,0,1
0,12,86.9,59.8,6.5,0.05,3.23,1,0,1,0,1
0,-27,77.2,67.6,6,0.85,2.5,9,3,1,1,0
0,43,100.5,72.5,6.9,-0.13,3.61,9,1,1,1,0
0,-8,88.7,71.6,7.5,0.59,2.64,9,0,1,0,0
0,29,85,67.4,7.4,-0.56,2.47,8,0,1,0,0
0,36,100.1,77,8.3,-0.41,1.83,8,0,1,1,0
0,-25,91.1,68.9,6.5,-0.13,3.39,8,2,1,0,0
0,0,107.8,79,6.9,-0.27,2.77,8,3,2,1,0
0,25,95.5,71.4,6.8,0.69,2.36,7,2,1,0,0
0,2,71.1,72.9,6.7,0.56,3.16,7,3,2,1,0
0,57,85,69.2,6.7,0.63,2.48,7,2,2,1,1
0,33,100.5,67.4,6.4,0.42,2.47,7,0,1,0,0
0,64,85.6,79.2,8.1,0.4,2.31,7,2,1,0,0
0,-75,58.5,66.6,6.1,-0.51,2.69,6,3,2,1,0
0,56,62.3,65.5,7.5,0.85,2.01,6,0,2,0,0
0,-15,64,77.2,7.9,-0.1,1.15,6,0,2,1,0
0,-3,90.6,72.6,7.2,-0.26,1.85,6,1,0,1,0
0,-7,90.4,71.3,7.6,0.08,1.32,6,0,1,0,0
0,25,91.9,71.4,6.6,-0.13,2.45,6,2,2,0,0
0,33,93.5,70.5,6.5,0.24,2.63,5,0,1,0,0
0,17,84.9,78.1,6.7,-0.5,2.74,5,2,2,0,0
0,18,106.6,74.9,7,-0.39,2.89,5,0,1,1,0
0,-12,79.7,61.1,6.7,0.59,1.99,5,0,1,0,0
0,3,103.3,74.5,6.5,-0.04,2.46,5,0,0,1,0
0,18,104.1,75.2,7.2,0.13,2.64,5,2,1,1,0
0,30,76.4,69.8,6.7,1.04,1.64,5,3,2,0,0
0,-13,88.3,67.9,6.7,-0.3,2.14,4,1,2,0,0
0,6,73.6,55.3,6.2,0.65,2.06,4,0,2,1,0
0,-34,86.3,70.6,7.3,0.92,2.44,4,0,0,0,0
0,19,90.3,75.9,8.2,0.27,2.47,4,1,1,0,0
0,5,86,59.7,5.7,-0.23,1.97,3,1,2,0,0
1,26,107.5,72.3,7.5,0.19,2.15,3,2,2,0,0
0,-21,89.7,72.7,7.2,-0.8,2.02,3,1,1,1,0
0,22,106.2,69.7,6.9,0,2.4,3,3,2,1,0
0,15,83.5,66.1,5.8,-0.29,3.11,3,3,2,0,0
0,-4,105.9,71.8,7.1,0.2,2.41,2,0,0,1,0
0,-40,61.7,66.2,7.9,1.14,1.77,2,2,2,0,0
0,-26,102.8,80.9,7.9,0.25,2.09,2,1,0,0,0
0,13,98.3,65.4,6.4,-0.14,2.29,2,3,1,1,0
0,16,103.3,74.5,7.7,0.37,2.01,2,2,1,0,0
0,-31,59.5,80.7,7,0.34,2.17,1,3,2,1,0
0,-66,81.3,74.9,7.3,0.77,1.91,1,0,0,0,0
0,-27,100.2,71.3,6.5,0.32,2.26,1,1,0,0,0
0,-9,79.2,69.4,6.5,-0.95,2.71,1,1,0,1,0
0,-17,94.5,71.3,6.6,-0.01,2.53,1,3,1,0,0
1,28,103.1,69.1,6.3,0.85,2.74,1,2,1,1,0
0,32,100.5,70,7.1,0.11,2.55,9,1,1,1,1
0,20,94.6,72.4,7,-0.07,2.78,9,1,2,0,1
0,-4,96.2,75.1,7.1,0.14,2.27,9,0,0,1,1
0,13,102.6,70.8,6.7,-0.71,2.73,9,1,1,1,1
1,24,103.8,69.2,9,-0.18,1.65,9,1,2,0,1
0,14,108.1,74.7,7.3,-0.01,2.08,9,0,0,0,1
0,-36,64,64.6,6.5,-0.18,2.71,9,2,1,0,1
1,31,109.3,85.4,7.8,0.43,2.37,9,3,2,1,1
0,32,89.5,77.5,7.2,0.73,2.57,8,3,2,0,0
0,29,87.2,68.9,6.3,-0.36,2.65,8,0,2,0,0
0,-15,97.5,79.5,7.5,-0.33,1.6,8,0,1,1,1
0,19,92.7,67.9,6.6,0.26,3.52,8,0,1,0,0
0,2,95.7,73.5,7.3,-0.34,1.83,8,0,0,1,0
0,31,84.6,65.1,8.1,-0.24,2.2,8,0,0,1,0
0,4,104.7,71.5,7.6,0.42,2.29,8,0,2,0,0
0,16,82.3,70.7,7.3,-1.03,2.47,8,0,1,0,0
0,-5,65.7,71.8,8.3,0.62,2.64,7,3,1,0,0
0,31,93.8,64.1,7.2,0.64,2.46,7,3,2,0,0
0,-54,32.7,7.8,1.6,-0.29,2.73,7,0,0,1,0
0,5,109.4,75.4,7.5,0.43,2.25,7,0,0,1,0
0,-10,107.1,81.4,7.1,-0.51,2.76,7,0,0,1,0
0,40,97.8,70.2,7.7,-0.14,1.74,7,2,2,1,0
0,-49,48.4,64.2,7.7,0.94,1.67,7,0,2,0,0
0,3,108.2,73,6.9,-0.22,1.79,7,2,2,1,0
0,26,99.4,72.2,7.1,-0.9,2.25,6,3,1,0,1
0,16,100.7,70.7,8.4,0.41,1.83,6,2,2,0,1
0,-15,85.6,67.1,7.6,0.67,1.82,6,0,1,0,1
0,13,104.9,70,7,0.43,2.35,6,0,1,0,1
0,-18,64.4,72.9,7.4,-0.56,2.77,6,1,1,0,0
0,-11,89.7,63.4,8.2,0.69,1.24,6,3,2,0,0
0,-39,68.6,73.3,7.7,-0.15,1.4,6,1,1,0,1
0,-11,59.2,71.9,8.2,0.25,1.67,5,0,0,0,1
0,6,85.2,65.1,7.6,0.53,1.49,5,0,2,0,1
0,-11,90,70.4,7.4,1.06,1.53,5,0,2,0,1
0,23,86.9,75.5,7.3,-0.36,2.03,5,1,1,0,1
0,17,74.5,72,7.2,-1.27,1.31,5,0,2,1,1
0,21,83.7,69.7,6.6,0.69,2.93,5,3,2,0,1
0,41,83.2,73.9,7.7,-0.03,1.91,5,1,2,0,1
0,-6,70.7,75.5,8.1,0.34,1.89,4,0,1,0,1
0,-6,77.4,71.9,7.3,-0.87,1.97,4,3,1,1,1
0,9,83,69.2,6.9,-0.42,1.74,4,1,1,0,1
0,25,97,70.9,8.1,0.51,2.5,4,1,2,0,1
0,46,82.5,76.9,7.8,-0.37,2.87,4,1,1,0,1
